Frame Number ; Time Stamp ; Point Of Regard X ; Point Of Regard Y ; Pupil Area Right Eye, sq.mm ; Pupil Area Left Eye, sq.mm ; Pupil Area Right Eye, px ; Pupil Area Left Eye, px ; Score Value ; Score Value Left Eye ; Score Value Right Eye ; Clients Event
66952 ; 2313934.183 ; 0.4983 ; 0.5020 ; 8.19 ; 7.88 ; 3071 ; 2766 ; 0.49 ; 0.511 ; 0.469 ; 
66953 ; 2313971.302 ; 0.5065 ; 0.5111 ; 8.12 ; 7.86 ; 3047 ; 2788 ; 0.43 ; 0.443 ; 0.423 ; 
66954 ; 2313988.080 ; 0.5248 ; 0.5087 ; 8.00 ; 8.25 ; 3014 ; 2766 ; 0.56 ; 0.665 ; 0.456 ; 
66955 ; 2314035.895 ; 0.5439 ; 0.5101 ; 8.03 ; 7.79 ; 3001 ; 2554 ; 0.59 ; 0.707 ; 0.479 ; 
66956 ; 2314049.946 ; 0.5470 ; 0.5048 ; 7.47 ; 7.59 ; 2700 ; 2534 ; 0.62 ; 0.704 ; 0.534 ; 
66957 ; 2314099.648 ; 0.5386 ; 0.5161 ; 8.39 ; 7.42 ; 2989 ; 2482 ; 0.69 ; 0.650 ; 0.730 ; 
66958 ; 2314144.947 ; 0.5344 ; 0.5354 ; 8.12 ; 7.65 ; 2869 ; 2572 ; 0.61 ; 0.564 ; 0.665 ; 
66959 ; 2314186.680 ; 0.5362 ; 0.5407 ; 8.02 ; 7.62 ; 2862 ; 2587 ; 0.63 ; 0.569 ; 0.685 ; 
66960 ; 2314231.769 ; 0.5344 ; 0.5364 ; 7.87 ; 7.27 ; 2791 ; 2492 ; 0.65 ; 0.604 ; 0.694 ; 
66961 ; 2314277.696 ; 0.5346 ; 0.5181 ; 7.92 ; 7.09 ; 2812 ; 2450 ; 0.61 ; 0.661 ; 0.554 ; 
66962 ; 2314318.800 ; 0.5402 ; 0.5167 ; 7.86 ; 6.92 ; 2896 ; 2413 ; 0.45 ; 0.437 ; 0.456 ; 
66963 ; 2314360.744 ; 0.5449 ; 0.5127 ; 7.43 ; 6.89 ; 2701 ; 2417 ; 0.53 ; 0.572 ; 0.487 ; 
66964 ; 2314395.137 ; 0.5265 ; 0.5428 ; 6.12 ; 6.84 ; 2224 ; 2842 ; 0.40 ; 0.313 ; 0.478 ; 
66965 ; 2314438.758 ; 0.5257 ; 0.5544 ; 6.97 ; 7.86 ; 2589 ; 2928 ; 0.48 ; 0.476 ; 0.487 ; 
66966 ; 2314479.442 ; 0.5233 ; 0.5490 ; 7.21 ; 7.08 ; 2688 ; 2894 ; 0.48 ; 0.505 ; 0.450 ; 
66967 ; 2314518.659 ; 0.5187 ; 0.5445 ; 7.13 ; 6.76 ; 2654 ; 2807 ; 0.44 ; 0.453 ; 0.433 ; 
66968 ; 2314557.876 ; 0.5174 ; 0.5395 ; 7.15 ; 6.89 ; 2637 ; 2861 ; 0.48 ; 0.494 ; 0.457 ; 
66969 ; 2314601.706 ; 0.5214 ; 0.5496 ; 7.27 ; 7.69 ; 2612 ; 2874 ; 0.54 ; 0.510 ; 0.570 ; 
66970 ; 2314635.890 ; 0.5281 ; 0.5597 ; 7.39 ; 8.04 ; 2677 ; 2980 ; 0.54 ; 0.485 ; 0.585 ; 
66971 ; 2314678.462 ; 0.5312 ; 0.5671 ; 7.36 ; 7.99 ; 2727 ; 3010 ; 0.49 ; 0.497 ; 0.479 ; 
66972 ; 2314716.421 ; 0.5323 ; 0.5736 ; 7.56 ; 7.94 ; 2804 ; 3000 ; 0.48 ; 0.478 ; 0.476 ; 
66973 ; 2314761.300 ; 0.5300 ; 0.5739 ; 7.39 ; 8.03 ; 2771 ; 3035 ; 0.46 ; 0.492 ; 0.434 ; 
66974 ; 2314801.355 ; 0.5272 ; 0.5732 ; 0.00 ; 0.00 ; 0 ; 0 ; 0.47 ; 0.000 ; 0.000 ; 
66975 ; 2314842.669 ; 0.5272 ; 0.5732 ; 0.00 ; 0.00 ; 0 ; 0 ; 0.34 ; 0.000 ; 0.000 ; 
66976 ; 2314884.612 ; 0.0748 ; 0.4517 ; 0.00 ; 0.00 ; 0 ; 0 ; 0.20 ; 0.000 ; 0.000 ; 
66977 ; 2314922.151 ; 0.0516 ; 0.5138 ; 12.13 ; 0.00 ; 2042 ; 0 ; -0.40 ; 0.000 ; 0.000 ; 
66978 ; 2314960.529 ; 0.0516 ; 0.5138 ; 12.03 ; 77.09 ; 2369 ; 6870 ; 0.57 ; 0.000 ; 0.000 ; 
66979 ; 2315005.408 ; 0.0516 ; 0.5138 ; 7.28 ; 4.55 ; 2187 ; 1445 ; 0.07 ; 0.000 ; 0.000 ; 
66980 ; 2315047.141 ; 0.0516 ; 0.5138 ; 0.00 ; 0.00 ; 0 ; 0 ; 0.61 ; 0.000 ; 0.000 ; 
66981 ; 2315087.197 ; 0.0516 ; 0.5138 ; 0.00 ; 0.00 ; 0 ; 0 ; 0.31 ; 0.000 ; 0.000 ; 
66982 ; 2315131.657 ; 0.0796 ; 0.4591 ; 0.00 ; 0.00 ; 0 ; 0 ; 0.31 ; 0.000 ; 0.000 ; 
66983 ; 2315172.551 ; 0.0310 ; 0.3796 ; 0.00 ; 0.00 ; 0 ; 0 ; 0.27 ; 0.000 ; 0.000 ; 
66984 ; 2315203.589 ; -0.0558 ; 0.3077 ; 0.00 ; 0.00 ; 0 ; 0 ; 0.25 ; 0.000 ; 0.000 ; 
66985 ; 2315234.836 ; -0.0558 ; 0.3077 ; 0.00 ; 0.00 ; 0 ; 0 ; 0.27 ; 0.000 ; 0.000 ; 
66986 ; 2315243.435 ; -0.0219 ; 0.3359 ; 2.22 ; 0.00 ; 414 ; 0 ; 0.48 ; 0.000 ; 0.000 ; 
66987 ; 2315285.797 ; 0.0183 ; 0.3660 ; 0.93 ; 0.00 ; 466 ; 0 ; -0.31 ; 0.000 ; 0.000 ; 
66988 ; 2315294.396 ; 0.0501 ; 0.3838 ; 1.03 ; 0.00 ; 549 ; 0 ; 0.70 ; 0.392 ; 1.000 ; 
66989 ; 2315304.672 ; 0.0528 ; 0.3730 ; 2.43 ; 0.00 ; 1125 ; 0 ; 0.32 ; 0.000 ; 0.000 ; 
66990 ; 2315343.888 ; 0.0526 ; 0.3589 ; 1.54 ; 0.00 ; 671 ; 0 ; 0.33 ; 0.000 ; 0.000 ; 
66991 ; 2315371.151 ; 0.0691 ; 0.3619 ; 1.99 ; 0.00 ; 864 ; 0 ; -0.03 ; 0.000 ; 0.000 ; 
66992 ; 2315405.964 ; 0.0938 ; 0.3718 ; 2.78 ; 0.00 ; 1442 ; 0 ; -0.11 ; 0.000 ; 0.000 ; 
66993 ; 2315436.583 ; 0.1319 ; 0.3956 ; 11.03 ; 0.00 ; 1890 ; 0 ; -12.40 ; 0.000 ; 0.000 ; 
66994 ; 2315467.620 ; 0.1347 ; 0.3977 ; 31.52 ; 0.00 ; 2303 ; 0 ; -0.06 ; 0.000 ; 0.000 ; 
66995 ; 2315503.272 ; 0.1347 ; 0.3977 ; 11.72 ; 0.00 ; 5108 ; 0 ; 0.36 ; 0.000 ; 0.000 ; 
66996 ; 2315531.583 ; 0.1347 ; 0.3977 ; 71.77 ; 0.00 ; 8343 ; 0 ; 0.48 ; 0.476 ; 0.482 ; 
66997 ; 2315565.557 ; 0.0774 ; 0.3705 ; 19.70 ; 0.00 ; 4898 ; 0 ; 0.21 ; 0.000 ; 0.000 ; 
66998 ; 2315598.902 ; 0.0659 ; 0.3882 ; 16.86 ; 0.00 ; 6003 ; 0 ; 0.14 ; 0.000 ; 0.000 ; 
66999 ; 2315633.925 ; 0.0659 ; 0.3882 ; 10.94 ; 0.00 ; 3842 ; 0 ; 0.30 ; 0.000 ; 0.000 ; 
67000 ; 2315666.640 ; 0.0659 ; 0.3882 ; 6.89 ; 0.00 ; 2459 ; 0 ; 0.24 ; 0.000 ; 0.000 ; 
67001 ; 2315701.033 ; 0.0065 ; 0.3460 ; 4.06 ; 0.00 ; 1574 ; 0 ; 0.25 ; 0.000 ; 0.000 ; 
67002 ; 2315737.943 ; 0.0142 ; 0.3468 ; 13.13 ; 0.00 ; 1147 ; 0 ; 0.70 ; 0.528 ; 0.873 ; 
67003 ; 2315770.449 ; 0.0142 ; 0.3468 ; 12.13 ; 0.00 ; 3685 ; 0 ; 0.36 ; 0.000 ; 0.000 ; 
67004 ; 2315804.423 ; 0.0142 ; 0.3468 ; 11.76 ; 0.00 ; 639 ; 0 ; 0.42 ; 0.472 ; 0.362 ; 
67005 ; 2315840.075 ; 0.0142 ; 0.3468 ; 0.36 ; 0.00 ; 111 ; 0 ; 0.24 ; 0.000 ; 0.000 ; 
67006 ; 2315871.532 ; 0.0142 ; 0.3468 ; 54.23 ; 0.00 ; 11191 ; 0 ; 0.31 ; 0.000 ; 0.000 ; 
67007 ; 2315910.958 ; 0.0142 ; 0.3468 ; 17.19 ; 0.00 ; 5852 ; 0 ; 0.30 ; 0.000 ; 0.000 ; 
67008 ; 2315941.786 ; 0.0142 ; 0.3468 ; 10.19 ; 0.00 ; 5244 ; 0 ; 0.36 ; 0.350 ; 0.376 ; 
67009 ; 2315973.244 ; 0.0078 ; 0.4242 ; 10.92 ; 0.00 ; 4472 ; 0 ; 0.38 ; 0.393 ; 0.371 ; 
67010 ; 2316017.284 ; 0.0024 ; 0.4891 ; 8.50 ; 0.00 ; 4634 ; 0 ; 0.44 ; 0.435 ; 0.439 ; 
67011 ; 2316052.306 ; -0.0009 ; 0.5256 ; 10.07 ; 0.00 ; 3938 ; 0 ; 0.43 ; 0.428 ; 0.428 ; 
67012 ; 2316076.633 ; -0.0033 ; 0.5324 ; 9.91 ; 0.00 ; 3700 ; 0 ; 0.40 ; 0.456 ; 0.345 ; 
67013 ; 2316111.027 ; -0.0052 ; 0.4837 ; 13.66 ; 0.00 ; 3571 ; 0 ; 0.19 ; 0.000 ; 0.000 ; 
67014 ; 2316144.791 ; -0.0067 ; 0.4640 ; 5.18 ; 0.00 ; 2285 ; 0 ; 0.32 ; 0.000 ; 0.000 ; 
67015 ; 2316177.716 ; -0.0079 ; 0.4245 ; 9.95 ; 0.00 ; 1463 ; 0 ; 0.21 ; 0.000 ; 0.000 ; 
67016 ; 2316212.109 ; -0.0089 ; 0.3990 ; 6.18 ; 0.00 ; 936 ; 0 ; 0.27 ; 0.000 ; 0.000 ; 
67017 ; 2316248.390 ; -0.0099 ; 0.3750 ; 3.87 ; 0.00 ; 599 ; 0 ; 0.30 ; 0.000 ; 0.000 ; 
67018 ; 2316279.638 ; -0.0111 ; 0.3515 ; 2.44 ; 0.00 ; 383 ; 0 ; 0.28 ; 0.000 ; 0.000 ; 
67019 ; 2316315.079 ; -0.0111 ; 0.3504 ; 3.49 ; 0.00 ; 153 ; 0 ; 0.66 ; 0.446 ; 0.881 ; 
67020 ; 2316349.053 ; 0.0224 ; 0.3338 ; 1.17 ; 0.00 ; 234 ; 0 ; 0.39 ; 0.438 ; 0.345 ; 
67021 ; 2316382.608 ; 0.0416 ; 0.3337 ; 2.01 ; 0.00 ; 211 ; 0 ; 0.12 ; 0.000 ; 0.000 ; 
67022 ; 2316416.791 ; 0.0405 ; 0.3204 ; 27.79 ; 0.00 ; 758 ; 0 ; 0.25 ; 0.000 ; 0.000 ; 
67023 ; 2316450.136 ; 0.0390 ; 0.3217 ; 7.63 ; 0.00 ; 923 ; 0 ; 0.48 ; 0.448 ; 0.502 ; 
67024 ; 2316484.320 ; 0.1421 ; 0.4170 ; 2.00 ; 0.00 ; 591 ; 0 ; 0.34 ; 0.000 ; 0.000 ; 
67025 ; 2316518.503 ; 0.1103 ; 0.3692 ; 1.27 ; 0.00 ; 378 ; 0 ; 0.23 ; 0.000 ; 0.000 ; 
67026 ; 2316552.267 ; 0.1076 ; 0.3543 ; 0.51 ; 0.00 ; 242 ; 0 ; 0.26 ; 0.000 ; 0.000 ; 
67027 ; 2316587.709 ; 0.0956 ; 0.3310 ; 0.30 ; 0.00 ; 155 ; 0 ; 0.25 ; 0.000 ; 0.000 ; 
67028 ; 2316621.893 ; 0.0870 ; 0.3127 ; 1.05 ; 0.00 ; 99 ; 0 ; 0.24 ; 0.000 ; 0.000 ; 
67029 ; 2316656.915 ; 0.0932 ; 0.4224 ; 0.19 ; 0.00 ; 63 ; 0 ; 0.34 ; 0.000 ; 0.000 ; 
67030 ; 2316699.068 ; 0.0941 ; 0.4535 ; 0.12 ; 0.00 ; 41 ; 0 ; 0.32 ; 0.000 ; 0.000 ; 
67031 ; 2316731.993 ; 0.0928 ; 0.4493 ; 0.08 ; 0.00 ; 26 ; 0 ; 0.32 ; 0.000 ; 0.000 ; 
67032 ; 2316762.402 ; 0.0908 ; 0.4360 ; 0.05 ; 0.00 ; 17 ; 0 ; 0.32 ; 0.000 ; 0.000 ; 
67033 ; 2316793.650 ; 0.0873 ; 0.4170 ; 0.03 ; 0.00 ; 11 ; 0 ; 0.34 ; 0.000 ; 0.000 ; 
67034 ; 2316826.575 ; 0.1223 ; 0.4832 ; 0.75 ; 0.00 ; 167 ; 0 ; 0.53 ; 0.403 ; 0.654 ; 
67035 ; 2316860.549 ; 0.1061 ; 0.4330 ; 0.45 ; 0.00 ; 58 ; 0 ; 0.28 ; 0.000 ; 0.000 ; 
67036 ; 2316896.410 ; 0.0983 ; 0.3865 ; 13.04 ; 0.00 ; 281 ; 0 ; 0.17 ; 0.000 ; 0.000 ; 
67037 ; 2316930.803 ; 0.1414 ; 0.3810 ; 1.12 ; 0.00 ; 145 ; 0 ; 0.36 ; 0.000 ; 0.000 ; 
67038 ; 2316964.148 ; 0.2600 ; 0.4755 ; 2.19 ; 0.00 ; 321 ; 0 ; 0.58 ; 0.414 ; 0.736 ; 
67039 ; 2316998.332 ; 0.2693 ; 0.4840 ; 2.95 ; 0.00 ; 216 ; 0 ; 0.70 ; 0.409 ; 1.000 ; 
67040 ; 2317032.305 ; 0.2693 ; 0.4840 ; 8.13 ; 0.00 ; 363 ; 0 ; 0.38 ; 0.452 ; 0.314 ; 
67041 ; 2317065.860 ; 0.2693 ; 0.4840 ; 1.65 ; 0.00 ; 259 ; 0 ; 0.37 ; 0.000 ; 0.000 ; 
67042 ; 2317099.834 ; 0.2693 ; 0.4840 ; 1.54 ; 0.00 ; 318 ; 0 ; 0.37 ; 0.432 ; 0.304 ; 
67043 ; 2317134.227 ; 0.2693 ; 0.4840 ; 1.11 ; 0.00 ; 295 ; 0 ; 0.40 ; 0.403 ; 0.388 ; 
67044 ; 2317169.040 ; 0.2693 ; 0.4840 ; 3.11 ; 0.00 ; 951 ; 0 ; 0.38 ; 0.441 ; 0.322 ; 
67045 ; 2317204.272 ; 0.2693 ; 0.4840 ; 5.03 ; 0.00 ; 1588 ; 0 ; 0.42 ; 0.454 ; 0.396 ; 
67046 ; 2317237.826 ; 0.2693 ; 0.4840 ; 4.03 ; 0.00 ; 1639 ; 0 ; 0.43 ; 0.425 ; 0.430 ; 
67047 ; 2317271.800 ; 0.3134 ; 0.5947 ; 6.62 ; 0.00 ; 1935 ; 0 ; 0.33 ; 0.000 ; 0.000 ; 
67048 ; 2317305.564 ; 0.3444 ; 0.6787 ; 7.44 ; 0.00 ; 2165 ; 0 ; 0.34 ; 0.000 ; 0.000 ; 
67049 ; 2317339.748 ; 0.3572 ; 0.7234 ; 3.53 ; 0.00 ; 1385 ; 0 ; 0.34 ; 0.000 ; 0.000 ; 
67050 ; 2317374.351 ; 0.3079 ; 0.6482 ; 6.04 ; 0.00 ; 887 ; 0 ; 0.25 ; 0.000 ; 0.000 ; 
67051 ; 2317409.793 ; 0.2805 ; 0.6112 ; 3.75 ; 0.00 ; 567 ; 0 ; 0.26 ; 0.000 ; 0.000 ; 
67052 ; 2317443.347 ; 0.2577 ; 0.5809 ; 2.35 ; 0.00 ; 363 ; 0 ; 0.29 ; 0.000 ; 0.000 ; 
67053 ; 2317478.160 ; 0.2365 ; 0.5537 ; 1.48 ; 0.00 ; 232 ; 0 ; 0.28 ; 0.000 ; 0.000 ; 
67054 ; 2317513.812 ; 0.2205 ; 0.5333 ; 0.94 ; 0.00 ; 149 ; 0 ; 0.27 ; 0.000 ; 0.000 ; 
67055 ; 2317547.995 ; 0.2036 ; 0.5094 ; 0.60 ; 0.00 ; 95 ; 0 ; 0.27 ; 0.000 ; 0.000 ; 
67056 ; 2317582.388 ; 0.1905 ; 0.4918 ; 1.79 ; 0.00 ; 61 ; 0 ; 0.27 ; 0.000 ; 0.000 ; 
67057 ; 2317625.170 ; 0.1794 ; 0.4774 ; 2.13 ; 0.00 ; 39 ; 0 ; 0.25 ; 0.000 ; 0.000 ; 
67058 ; 2317657.047 ; 0.1691 ; 0.5239 ; 0.47 ; 0.00 ; 25 ; 0 ; 0.27 ; 0.000 ; 0.000 ; 
67059 ; 2317689.343 ; 0.1687 ; 0.5275 ; 1.25 ; 0.00 ; 222 ; 0 ; 0.67 ; 0.476 ; 0.862 ; 
67060 ; 2317721.639 ; 0.1457 ; 0.4842 ; 0.96 ; 0.00 ; 726 ; 0 ; 0.25 ; 0.000 ; 0.000 ; 
67061 ; 2317753.726 ; 0.1238 ; 0.3976 ; 26.62 ; 0.00 ; 1332 ; 0 ; 0.20 ; 0.000 ; 0.000 ; 
67062 ; 2317786.651 ; 0.1187 ; 0.3688 ; 45.96 ; 0.00 ; 1946 ; 0 ; 0.46 ; 0.441 ; 0.479 ; 
67063 ; 2317821.673 ; 0.2163 ; 0.4247 ; 54.21 ; 0.00 ; 2521 ; 0 ; 0.39 ; 0.462 ; 0.328 ; 
67064 ; 2317856.696 ; 0.1902 ; 0.3938 ; 4.07 ; 0.00 ; 1613 ; 0 ; 0.26 ; 0.000 ; 0.000 ; 
67065 ; 2317891.509 ; 0.1731 ; 0.3690 ; 2.55 ; 0.00 ; 1032 ; 0 ; 0.19 ; 0.000 ; 0.000 ; 
67066 ; 2317925.692 ; 0.1479 ; 0.3391 ; 2.97 ; 0.00 ; 661 ; 0 ; 0.23 ; 0.000 ; 0.000 ; 
67067 ; 2317959.666 ; 0.1345 ; 0.3192 ; 2.68 ; 0.00 ; 423 ; 0 ; 0.20 ; 0.000 ; 0.000 ; 
67068 ; 2317993.011 ; 0.1279 ; 0.3050 ; 1.71 ; 0.00 ; 271 ; 0 ; 0.28 ; 0.000 ; 0.000 ; 
67069 ; 2318027.824 ; 0.1277 ; 0.3044 ; 0.29 ; 0.00 ; 74 ; 0 ; 0.62 ; 0.440 ; 0.794 ; 
67070 ; 2318065.153 ; 0.1277 ; 0.3044 ; 1.11 ; 0.00 ; 515 ; 0 ; -6.89 ; 0.000 ; 0.000 ; 
67071 ; 2318099.336 ; 0.1277 ; 0.3044 ; 3.69 ; 0.00 ; 1207 ; 0 ; 0.73 ; 0.465 ; 1.000 ; 
67072 ; 2318133.101 ; 0.1277 ; 0.3044 ; 6.24 ; 0.00 ; 1901 ; 0 ; -9.44 ; 0.000 ; 0.000 ; 
67073 ; 2318167.284 ; 0.1085 ; 0.2830 ; 6.44 ; 0.00 ; 2548 ; 0 ; 0.25 ; 0.000 ; 0.000 ; 
67074 ; 2318202.307 ; 0.2326 ; 0.3656 ; 3.19 ; 0.00 ; 1631 ; 0 ; 0.41 ; 0.450 ; 0.376 ; 
67075 ; 2318237.119 ; 0.2332 ; 0.3602 ; 2.40 ; 0.00 ; 1044 ; 0 ; 0.27 ; 0.000 ; 0.000 ; 
67076 ; 2318271.303 ; 0.2446 ; 0.3633 ; 12.47 ; 0.00 ; 668 ; 0 ; 0.30 ; 0.000 ; 0.000 ; 
67077 ; 2318306.116 ; 0.2210 ; 0.4347 ; 2.29 ; 0.00 ; 427 ; 0 ; 0.31 ; 0.000 ; 0.000 ; 
67078 ; 2318341.767 ; 0.1964 ; 0.4299 ; 1.03 ; 0.00 ; 274 ; 0 ; 0.31 ; 0.000 ; 0.000 ; 
67079 ; 2318374.692 ; 0.2013 ; 0.5298 ; 1.16 ; 0.00 ; 189 ; 0 ; 0.42 ; 0.438 ; 0.403 ; 
67080 ; 2318408.457 ; 0.1740 ; 0.4862 ; 0.34 ; 0.00 ; 277 ; 0 ; 0.25 ; 0.000 ; 0.000 ; 
67081 ; 2318442.640 ; 0.1484 ; 0.4395 ; 2.82 ; 0.00 ; 267 ; 0 ; 0.22 ; 0.000 ; 0.000 ; 
67082 ; 2318476.404 ; 0.1259 ; 0.3992 ; 6.00 ; 0.00 ; 294 ; 0 ; 0.24 ; 0.000 ; 0.000 ; 
67083 ; 2318512.685 ; 0.1248 ; 0.3972 ; 9.86 ; 0.00 ; 434 ; 0 ; 0.41 ; 0.435 ; 0.383 ; 
67084 ; 2318553.580 ; 0.1248 ; 0.3972 ; 5.41 ; 0.00 ; 350 ; 0 ; 0.50 ; 0.403 ; 0.601 ; 
67085 ; 2318586.295 ; 0.2223 ; 0.5299 ; 2.92 ; 0.00 ; 491 ; 0 ; 0.38 ; 0.432 ; 0.323 ; 
67086 ; 2318619.430 ; 0.1953 ; 0.4854 ; 2.44 ; 0.00 ; 453 ; 0 ; 0.22 ; 0.000 ; 0.000 ; 
67087 ; 2318650.678 ; 0.2969 ; 0.6256 ; 1.90 ; 0.00 ; 557 ; 0 ; 0.40 ; 0.443 ; 0.358 ; 
67088 ; 2318682.974 ; 0.3022 ; 0.6331 ; 5.08 ; 0.00 ; 1290 ; 0 ; 0.45 ; 0.449 ; 0.456 ; 
67089 ; 2318716.948 ; 0.3870 ; 0.7499 ; 17.91 ; 0.00 ; 2148 ; 0 ; 0.39 ; 0.438 ; 0.347 ; 
67090 ; 2318750.502 ; 0.3377 ; 0.6759 ; 5.00 ; 0.00 ; 889 ; 0 ; 0.25 ; 0.000 ; 0.000 ; 
67091 ; 2318784.057 ; 0.3317 ; 0.6672 ; 3.52 ; 0.00 ; 706 ; 0 ; 0.41 ; 0.442 ; 0.383 ; 
67092 ; 2318818.660 ; 0.3317 ; 0.6672 ; 7.70 ; 0.00 ; 1518 ; 0 ; 0.46 ; 0.462 ; 0.452 ; 
67093 ; 2318853.472 ; 0.3317 ; 0.6672 ; 10.96 ; 0.00 ; 2164 ; 0 ; 0.45 ; 0.438 ; 0.463 ; 
67094 ; 2318887.236 ; 0.3329 ; 0.6657 ; 3.23 ; 0.00 ; 1385 ; 0 ; 0.29 ; 0.000 ; 0.000 ; 
67095 ; 2318922.259 ; 0.2817 ; 0.5896 ; 5.86 ; 0.00 ; 886 ; 0 ; 0.20 ; 0.000 ; 0.000 ; 
67096 ; 2318957.281 ; 0.2397 ; 0.5271 ; 3.74 ; 0.00 ; 567 ; 0 ; 0.22 ; 0.000 ; 0.000 ; 
67097 ; 2318992.094 ; 0.2127 ; 0.4865 ; 2.31 ; 0.00 ; 363 ; 0 ; 0.25 ; 0.000 ; 0.000 ; 
67098 ; 2319026.278 ; 0.1905 ; 0.4530 ; 1.44 ; 0.00 ; 232 ; 0 ; 0.25 ; 0.000 ; 0.000 ; 
67099 ; 2319060.042 ; 0.1895 ; 0.4515 ; 1.18 ; 0.00 ; 204 ; 0 ; 0.58 ; 0.447 ; 0.721 ; 
67100 ; 2319095.484 ; 0.1655 ; 0.4156 ; 0.29 ; 0.00 ; 246 ; 0 ; 0.25 ; 0.000 ; 0.000 ; 
67101 ; 2319131.764 ; 0.1473 ; 0.3757 ; 4.15 ; 0.00 ; 256 ; 0 ; 0.17 ; 0.000 ; 0.000 ; 
67102 ; 2319165.948 ; 0.3075 ; 0.4695 ; 4.96 ; 0.00 ; 463 ; 0 ; 0.39 ; 0.423 ; 0.360 ; 
67103 ; 2319199.922 ; 0.3949 ; 0.5165 ; 7.01 ; 0.00 ; 853 ; 0 ; 0.32 ; 0.000 ; 0.000 ; 
67104 ; 2319233.896 ; 0.3718 ; 0.4885 ; 1.33 ; 0.00 ; 546 ; 0 ; 0.28 ; 0.000 ; 0.000 ; 
67105 ; 2319268.499 ; 0.3162 ; 0.4395 ; 2.34 ; 0.00 ; 349 ; 0 ; 0.23 ; 0.000 ; 0.000 ; 
67106 ; 2319302.682 ; 0.2912 ; 0.4134 ; 1.47 ; 0.00 ; 224 ; 0 ; 0.26 ; 0.000 ; 0.000 ; 
67107 ; 2319336.656 ; 0.2719 ; 0.3927 ; 0.92 ; 0.00 ; 143 ; 0 ; 0.26 ; 0.000 ; 0.000 ; 
67108 ; 2319371.259 ; 0.2586 ; 0.3770 ; 0.58 ; 0.00 ; 92 ; 0 ; 0.26 ; 0.000 ; 0.000 ; 
67109 ; 2319405.233 ; 0.2581 ; 0.3764 ; 1.74 ; 0.00 ; 278 ; 0 ; 0.64 ; 0.410 ; 0.871 ; 
67110 ; 2319440.675 ; 0.2581 ; 0.3764 ; 0.70 ; 0.00 ; 116 ; 0 ; -0.30 ; 0.000 ; 0.000 ; 
67111 ; 2319482.618 ; 0.2581 ; 0.3764 ; 0.88 ; 0.00 ; 332 ; 0 ; 0.73 ; 0.454 ; 1.000 ; 
67112 ; 2319515.333 ; 0.3381 ; 0.4274 ; 1.89 ; 0.00 ; 619 ; 0 ; 0.38 ; 0.000 ; 0.000 ; 
67113 ; 2319546.371 ; 0.3308 ; 0.4221 ; 1.11 ; 0.00 ; 638 ; 0 ; -0.32 ; 0.000 ; 0.000 ; 
67114 ; 2319577.409 ; 0.3308 ; 0.4221 ; 5.36 ; 0.00 ; 914 ; 0 ; -0.49 ; 0.000 ; 0.000 ; 
67115 ; 2319611.383 ; 0.3104 ; 0.4029 ; 11.76 ; 0.00 ; 1324 ; 0 ; 0.29 ; 0.000 ; 0.000 ; 
67116 ; 2319645.357 ; 0.2981 ; 0.3941 ; 5.78 ; 0.00 ; 775 ; 0 ; -2.07 ; 0.000 ; 0.000 ; 
67117 ; 2319681.218 ; 0.3478 ; 0.3829 ; 3.39 ; 0.00 ; 1142 ; 0 ; 0.73 ; 0.453 ; 1.000 ; 
67118 ; 2319715.821 ; 0.4210 ; 0.4964 ; 6.55 ; 0.00 ; 1623 ; 0 ; -0.16 ; 0.000 ; 0.000 ; 
67119 ; 2319749.585 ; 0.3981 ; 0.4931 ; 2.62 ; 0.00 ; 1039 ; 0 ; 0.33 ; 0.000 ; 0.000 ; 
67120 ; 2319785.447 ; 0.3423 ; 0.4469 ; 4.47 ; 0.00 ; 665 ; 0 ; 0.23 ; 0.000 ; 0.000 ; 
67121 ; 2319819.420 ; 0.3026 ; 0.4162 ; 2.78 ; 0.00 ; 425 ; 0 ; 0.27 ; 0.000 ; 0.000 ; 
67122 ; 2319854.233 ; 0.2678 ; 0.3888 ; 1.75 ; 0.00 ; 272 ; 0 ; 0.27 ; 0.000 ; 0.000 ; 
67123 ; 2319888.207 ; 0.2379 ; 0.3652 ; 1.11 ; 0.00 ; 174 ; 0 ; 0.27 ; 0.000 ; 0.000 ; 
67124 ; 2319921.971 ; 0.3447 ; 0.4986 ; 0.76 ; 0.00 ; 144 ; 0 ; 0.69 ; 0.402 ; 0.978 ; 
67125 ; 2319957.623 ; 0.3041 ; 0.4599 ; 0.32 ; 0.00 ; 220 ; 0 ; 0.25 ; 0.000 ; 0.000 ; 
67126 ; 2319992.016 ; 0.3997 ; 0.5774 ; 1.35 ; 0.00 ; 398 ; 0 ; 0.71 ; 0.428 ; 1.000 ; 
67127 ; 2320026.829 ; 0.4220 ; 0.6094 ; 11.88 ; 0.00 ; 726 ; 0 ; 0.38 ; 0.400 ; 0.369 ; 
67128 ; 2320061.851 ; 0.4269 ; 0.6204 ; 16.10 ; 0.00 ; 992 ; 0 ; 0.39 ; 0.432 ; 0.342 ; 
67129 ; 2320098.132 ; 0.3681 ; 0.5572 ; 1.78 ; 0.00 ; 635 ; 0 ; 0.23 ; 0.000 ; 0.000 ; 
