Frame Number ; Time Stamp ; Point Of Regard X ; Point Of Regard Y ; Pupil Area Right Eye, sq.mm ; Pupil Area Left Eye, sq.mm ; Pupil Area Right Eye, px ; Pupil Area Left Eye, px ; Score Value ; Score Value Left Eye ; Score Value Right Eye ; Clients Event
154853 ; 7485350.373 ; -0.0340 ; -0.1217 ; 0.00 ; 0.00 ; 0 ; 0 ; 0.30 ; 0.000 ; 0.000 ; 
154854 ; 7485383.927 ; -0.0418 ; -0.0706 ; 0.00 ; 0.00 ; 0 ; 0 ; 0.26 ; 0.000 ; 0.000 ; 
154855 ; 7485416.643 ; -0.0412 ; -0.0926 ; 0.00 ; 0.00 ; 0 ; 0 ; 0.36 ; 0.000 ; 0.000 ; 
154856 ; 7485451.036 ; -0.0518 ; -0.0474 ; 0.00 ; 0.00 ; 0 ; 0 ; 0.38 ; 0.000 ; 0.000 ; 
154857 ; 7485498.012 ; -0.0585 ; -0.0102 ; 0.00 ; 0.00 ; 0 ; 0 ; 0.29 ; 0.000 ; 0.000 ; 
154858 ; 7485518.984 ; -0.0629 ; 0.0226 ; 0.00 ; 0.00 ; 0 ; 0 ; 0.26 ; 0.000 ; 0.000 ; 
154859 ; 7485553.377 ; -0.0685 ; 0.0485 ; 0.00 ; 0.00 ; 0 ; 0 ; 0.29 ; 0.000 ; 0.000 ; 
154860 ; 7485586.932 ; -0.0716 ; 0.0732 ; 0.00 ; 0.00 ; 0 ; 0 ; 0.28 ; 0.000 ; 0.000 ; 
154861 ; 7485620.486 ; -0.0581 ; 0.0015 ; 0.00 ; 0.00 ; 0 ; 0 ; 0.45 ; 0.000 ; 0.000 ; 
154862 ; 7485667.462 ; -0.0489 ; -0.0366 ; 0.00 ; 0.00 ; 0 ; 0 ; 0.28 ; 0.000 ; 0.000 ; 
154863 ; 7485686.756 ; -0.0590 ; -0.0034 ; 0.00 ; 0.00 ; 0 ; 0 ; 0.33 ; 0.000 ; 0.000 ; 
154864 ; 7485719.472 ; -0.0486 ; -0.0713 ; 0.00 ; 0.00 ; 0 ; 0 ; 0.56 ; 0.000 ; 0.000 ; 
154865 ; 7485753.026 ; -0.0446 ; -0.1078 ; 0.00 ; 0.00 ; 0 ; 0 ; 0.26 ; 0.000 ; 0.000 ; 
154866 ; 7485786.581 ; -0.0335 ; -0.1613 ; 0.00 ; 0.00 ; 0 ; 0 ; 0.29 ; 0.000 ; 0.000 ; 
154867 ; 7485833.557 ; -0.0444 ; -0.1183 ; 0.00 ; 0.00 ; 0 ; 0 ; 0.26 ; 0.000 ; 0.000 ; 
154868 ; 7485856.206 ; -0.0531 ; -0.0737 ; 0.00 ; 0.00 ; 0 ; 0 ; 0.26 ; 0.000 ; 0.000 ; 
154869 ; 7485890.599 ; -0.0466 ; -0.1038 ; 0.00 ; 0.00 ; 0 ; 0 ; 0.36 ; 0.000 ; 0.000 ; 
154870 ; 7485924.154 ; -0.0296 ; -0.1699 ; 0.00 ; 0.00 ; 0 ; 0 ; 0.31 ; 0.000 ; 0.000 ; 
154871 ; 7485958.547 ; -0.0192 ; -0.2143 ; 0.00 ; 0.00 ; 0 ; 0 ; 0.31 ; 0.000 ; 0.000 ; 
154872 ; 7486006.362 ; -0.0327 ; -0.1573 ; 0.00 ; 0.00 ; 0 ; 0 ; 0.31 ; 0.000 ; 0.000 ; 
154873 ; 7486027.334 ; -0.0255 ; -0.2061 ; 0.00 ; 0.00 ; 0 ; 0 ; 0.56 ; 0.000 ; 0.000 ; 
154874 ; 7486059.210 ; -0.0176 ; -0.2286 ; 0.00 ; 0.00 ; 0 ; 0 ; 0.31 ; 0.000 ; 0.000 ; 
154875 ; 7486093.604 ; -0.0086 ; -0.2633 ; 0.00 ; 0.00 ; 0 ; 0 ; 0.32 ; 0.000 ; 0.000 ; 
154876 ; 7486127.997 ; 0.0032 ; -0.3096 ; 0.00 ; 0.00 ; 0 ; 0 ; 0.30 ; 0.000 ; 0.000 ; 
154877 ; 7486175.812 ; -0.0144 ; -0.2441 ; 0.00 ; 0.00 ; 0 ; 0 ; 0.27 ; 0.000 ; 0.000 ; 
154878 ; 7486198.461 ; -0.0250 ; -0.1786 ; 0.00 ; 0.00 ; 0 ; 0 ; 0.24 ; 0.000 ; 0.000 ; 
154879 ; 7486232.855 ; -0.0166 ; -0.2193 ; 0.00 ; 0.00 ; 0 ; 0 ; 0.44 ; 0.000 ; 0.000 ; 
154880 ; 7486277.314 ; -0.0101 ; -0.2405 ; 0.00 ; 0.00 ; 0 ; 0 ; 0.32 ; 0.000 ; 0.000 ; 
154881 ; 7486308.352 ; -0.0246 ; -0.1799 ; 0.00 ; 0.00 ; 0 ; 0 ; 0.32 ; 0.000 ; 0.000 ; 
154882 ; 7486352.812 ; -0.0198 ; -0.2077 ; 0.00 ; 0.00 ; 0 ; 0 ; 0.41 ; 0.000 ; 0.000 ; 
154883 ; 7486373.783 ; -0.0119 ; -0.2502 ; 0.00 ; 0.00 ; 0 ; 0 ; 0.34 ; 0.000 ; 0.000 ; 
154884 ; 7486404.821 ; -0.0289 ; -0.1941 ; 0.00 ; 0.00 ; 0 ; 0 ; 0.28 ; 0.000 ; 0.000 ; 
154885 ; 7486435.859 ; -0.0193 ; -0.2331 ; 0.00 ; 0.00 ; 0 ; 0 ; 0.35 ; 0.000 ; 0.000 ; 
154886 ; 7486469.413 ; -0.0060 ; -0.2835 ; 0.00 ; 0.00 ; 0 ; 0 ; 0.31 ; 0.000 ; 0.000 ; 
154887 ; 7486514.712 ; -0.0231 ; -0.2224 ; 0.00 ; 0.00 ; 0 ; 0 ; 0.30 ; 0.000 ; 0.000 ; 
154888 ; 7486536.522 ; -0.0332 ; -0.1595 ; 0.00 ; 0.00 ; 0 ; 0 ; 0.25 ; 0.000 ; 0.000 ; 
154889 ; 7486571.754 ; -0.0206 ; -0.2185 ; 0.00 ; 0.00 ; 0 ; 0 ; 0.49 ; 0.000 ; 0.000 ; 
154890 ; 7486606.148 ; -0.0350 ; -0.1663 ; 0.00 ; 0.00 ; 0 ; 0 ; 0.30 ; 0.000 ; 0.000 ; 
154891 ; 7486643.896 ; 0.0176 ; -0.1080 ; 0.50 ; 0.00 ; 144 ; 0 ; 0.69 ; 0.622 ; 0.755 ; 
154892 ; 7486690.034 ; -0.0033 ; -0.0671 ; 0.13 ; 0.00 ; 65 ; 0 ; 0.31 ; 0.000 ; 0.000 ; 
154893 ; 7486712.683 ; -0.0048 ; -0.0653 ; 2.44 ; 0.00 ; 445 ; 0 ; 0.37 ; 0.000 ; 0.000 ; 
154894 ; 7486745.398 ; 0.0737 ; 0.0501 ; 2.77 ; 0.00 ; 1058 ; 0 ; -2.52 ; 0.000 ; 0.000 ; 
154895 ; 7486778.114 ; 0.0821 ; 0.1012 ; 3.73 ; 0.00 ; 1723 ; 0 ; 0.44 ; 0.489 ; 0.393 ; 
154896 ; 7486812.507 ; 0.0928 ; 0.1489 ; 2.41 ; 0.00 ; 1103 ; 0 ; 0.38 ; 0.409 ; 0.352 ; 
154897 ; 7486858.645 ; 0.0932 ; 0.1513 ; 4.53 ; 0.00 ; 706 ; 0 ; 0.43 ; 0.000 ; 0.000 ; 
154898 ; 7486882.972 ; 0.0922 ; 0.0559 ; 2.84 ; 0.00 ; 452 ; 0 ; 0.31 ; 0.000 ; 0.000 ; 
154899 ; 7486912.332 ; 0.0636 ; 0.0782 ; 1.79 ; 0.00 ; 289 ; 0 ; 0.34 ; 0.000 ; 0.000 ; 
154900 ; 7486950.081 ; 0.0633 ; -0.0112 ; 1.14 ; 0.00 ; 185 ; 0 ; 0.50 ; 0.000 ; 0.000 ; 
154901 ; 7486983.635 ; 0.0575 ; -0.0463 ; 1.11 ; 0.00 ; 118 ; 0 ; 0.29 ; 0.000 ; 0.000 ; 
154902 ; 7487028.095 ; 0.0606 ; -0.1197 ; 3.89 ; 0.00 ; 76 ; 0 ; 0.31 ; 0.000 ; 0.000 ; 
154903 ; 7487049.905 ; 0.0608 ; -0.1232 ; 0.89 ; 0.00 ; 48 ; 0 ; 0.29 ; 0.000 ; 0.000 ; 
154904 ; 7487084.298 ; 0.0690 ; -0.1930 ; 0.44 ; 0.00 ; 31 ; 0 ; 0.32 ; 0.000 ; 0.000 ; 
154905 ; 7487117.853 ; 0.0712 ; -0.2423 ; 0.26 ; 0.00 ; 20 ; 0 ; 0.31 ; 0.000 ; 0.000 ; 
154906 ; 7487151.407 ; 0.0454 ; -0.1774 ; 0.15 ; 0.00 ; 13 ; 0 ; 0.28 ; 0.000 ; 0.000 ; 
154907 ; 7487198.383 ; 0.0415 ; -0.2032 ; 0.10 ; 0.00 ; 8 ; 0 ; 0.37 ; 0.000 ; 0.000 ; 
154908 ; 7487218.516 ; 0.0468 ; -0.2544 ; 0.06 ; 0.00 ; 5 ; 0 ; 0.32 ; 0.000 ; 0.000 ; 
154909 ; 7487251.232 ; 0.0472 ; -0.2572 ; 0.04 ; 0.00 ; 3 ; 0 ; 0.31 ; 0.000 ; 0.000 ; 
154910 ; 7487284.786 ; 0.0483 ; -0.2829 ; 0.02 ; 0.00 ; 2 ; 0 ; 0.31 ; 0.000 ; 0.000 ; 
154911 ; 7487317.502 ; 0.0516 ; -0.3261 ; 0.02 ; 0.00 ; 1 ; 0 ; 0.32 ; 0.000 ; 0.000 ; 
154912 ; 7487365.317 ; 0.0278 ; -0.2544 ; 0.01 ; 0.00 ; 1 ; 0 ; 0.32 ; 0.000 ; 0.000 ; 
154913 ; 7487385.449 ; 0.0233 ; -0.2593 ; 0.01 ; 0.00 ; 1 ; 0 ; 0.38 ; 0.000 ; 0.000 ; 
154914 ; 7487418.165 ; 0.0305 ; -0.3055 ; 0.00 ; 0.00 ; 0 ; 0 ; 0.33 ; 0.000 ; 0.000 ; 
154915 ; 7487452.558 ; 0.0332 ; -0.3305 ; 0.00 ; 0.00 ; 0 ; 0 ; 0.32 ; 0.000 ; 0.000 ; 
154916 ; 7487485.274 ; 0.0351 ; -0.3524 ; 0.00 ; 0.00 ; 0 ; 0 ; 0.33 ; 0.000 ; 0.000 ; 
154917 ; 7487532.250 ; 0.0294 ; -0.3409 ; 0.00 ; 0.00 ; 0 ; 0 ; 0.30 ; 0.000 ; 0.000 ; 
154918 ; 7487554.060 ; 0.0091 ; -0.2649 ; 0.00 ; 0.00 ; 0 ; 0 ; 0.32 ; 0.000 ; 0.000 ; 
154919 ; 7487586.776 ; 0.0086 ; -0.2867 ; 0.00 ; 0.00 ; 0 ; 0 ; 0.45 ; 0.000 ; 0.000 ; 
154920 ; 7487621.169 ; -0.0105 ; -0.2251 ; 0.00 ; 0.00 ; 0 ; 0 ; 0.32 ; 0.000 ; 0.000 ; 
154921 ; 7487653.885 ; 0.0562 ; -0.0943 ; 0.39 ; 0.00 ; 152 ; 0 ; 0.70 ; 0.403 ; 1.000 ; 
154922 ; 7487701.700 ; 0.1267 ; 0.0296 ; 0.03 ; 0.00 ; 40 ; 0 ; -0.91 ; 0.000 ; 0.000 ; 
154923 ; 7487733.576 ; 0.1881 ; 0.1372 ; 1.08 ; 0.00 ; 493 ; 0 ; -1.10 ; 0.000 ; 0.000 ; 
154924 ; 7487765.453 ; 0.2152 ; 0.1670 ; 1.92 ; 0.00 ; 1084 ; 0 ; 0.88 ; 0.763 ; 1.000 ; 
154925 ; 7487799.008 ; 0.1800 ; 0.1766 ; 2.82 ; 0.00 ; 1713 ; 0 ; 0.38 ; 0.000 ; 0.000 ; 
154926 ; 7487829.207 ; 0.1740 ; 0.2119 ; 2.65 ; 0.00 ; 1096 ; 0 ; 0.37 ; 0.410 ; 0.322 ; 
154927 ; 7487877.861 ; 0.1326 ; 0.2097 ; 4.51 ; 0.00 ; 702 ; 0 ; 0.22 ; 0.000 ; 0.000 ; 
154928 ; 7487897.154 ; 0.1225 ; 0.1046 ; 2.83 ; 0.00 ; 449 ; 0 ; 0.47 ; 0.000 ; 0.000 ; 
154929 ; 7487928.192 ; 0.0899 ; 0.1177 ; 1.79 ; 0.00 ; 287 ; 0 ; 0.36 ; 0.000 ; 0.000 ; 
154930 ; 7487960.908 ; 0.0749 ; 0.0605 ; 4.30 ; 0.00 ; 184 ; 0 ; 0.39 ; 0.000 ; 0.000 ; 
154931 ; 7487994.462 ; 0.1225 ; 0.1447 ; 1.49 ; 0.00 ; 131 ; 0 ; 0.77 ; 0.536 ; 1.000 ; 
154932 ; 7488041.438 ; 0.1707 ; 0.2255 ; 1.09 ; 0.00 ; 532 ; 0 ; 0.72 ; 0.444 ; 1.000 ; 
154933 ; 7488070.799 ; 0.1991 ; 0.2318 ; 0.83 ; 0.00 ; 486 ; 0 ; 0.91 ; 0.817 ; 1.000 ; 
154934 ; 7488101.836 ; 0.2028 ; 0.2692 ; 1.91 ; 0.00 ; 1078 ; 0 ; 0.00 ; 0.000 ; 0.000 ; 
154935 ; 7488134.552 ; 0.2024 ; 0.2711 ; 19.84 ; 0.00 ; 1348 ; 0 ; 0.71 ; 0.413 ; 1.000 ; 
154936 ; 7488167.268 ; 0.1872 ; 0.1647 ; 1.90 ; 0.00 ; 863 ; 0 ; 0.55 ; 0.000 ; 0.000 ; 
154937 ; 7488210.888 ; 0.1378 ; 0.0578 ; 3.57 ; 0.00 ; 552 ; 0 ; 0.27 ; 0.000 ; 0.000 ; 
154938 ; 7488233.538 ; 0.1362 ; 0.0748 ; 2.23 ; 0.00 ; 353 ; 0 ; 0.31 ; 0.000 ; 0.000 ; 
154939 ; 7488267.931 ; 0.1253 ; -0.0104 ; 0.88 ; 0.00 ; 226 ; 0 ; 0.34 ; 0.000 ; 0.000 ; 
154940 ; 7488300.646 ; 0.1204 ; -0.0589 ; 0.41 ; 0.00 ; 145 ; 0 ; 0.27 ; 0.000 ; 0.000 ; 
154941 ; 7488334.201 ; 0.1191 ; -0.0608 ; 0.57 ; 0.00 ; 93 ; 0 ; 0.30 ; 0.000 ; 0.000 ; 
154942 ; 7488376.983 ; 0.2136 ; -0.0193 ; 1.87 ; 0.00 ; 59 ; 0 ; 0.21 ; 0.000 ; 0.000 ; 
154943 ; 7488402.149 ; 0.2218 ; -0.0010 ; 0.30 ; 0.00 ; 38 ; 0 ; 0.18 ; 0.000 ; 0.000 ; 
154944 ; 7488437.381 ; 0.2218 ; -0.0010 ; 0.38 ; 0.00 ; 24 ; 0 ; 0.25 ; 0.000 ; 0.000 ; 
154945 ; 7488471.774 ; 0.1487 ; 0.1168 ; 0.21 ; 0.00 ; 16 ; 0 ; 0.26 ; 0.000 ; 0.000 ; 
154946 ; 7488505.328 ; 0.0728 ; 0.1722 ; 0.13 ; 0.00 ; 10 ; 0 ; 0.22 ; 0.000 ; 0.000 ; 
154947 ; 7488550.627 ; 0.0154 ; 0.2212 ; 0.08 ; 0.00 ; 6 ; 0 ; 0.24 ; 0.000 ; 0.000 ; 
154948 ; 7488572.437 ; -0.0240 ; 0.2674 ; 0.05 ; 0.00 ; 4 ; 0 ; 0.24 ; 0.000 ; 0.000 ; 
154949 ; 7488616.058 ; -0.0608 ; 0.3055 ; 0.03 ; 0.00 ; 3 ; 0 ; 0.24 ; 0.000 ; 0.000 ; 
154950 ; 7488638.707 ; -0.0969 ; 0.3328 ; 0.01 ; 0.00 ; 2 ; 0 ; 0.24 ; 0.000 ; 0.000 ; 
154951 ; 7488683.167 ; -0.1026 ; 0.3286 ; 0.00 ; 0.00 ; 1 ; 0 ; 0.19 ; 0.000 ; 0.000 ; 
154952 ; 7488706.655 ; -0.1026 ; 0.3286 ; 0.00 ; 0.00 ; 1 ; 0 ; 0.27 ; 0.000 ; 0.000 ; 
154953 ; 7488740.209 ; -0.1003 ; 0.3043 ; 0.00 ; 0.00 ; 0 ; 0 ; 0.17 ; 0.000 ; 0.000 ; 
154954 ; 7488775.442 ; -0.0968 ; 0.2789 ; 0.00 ; 0.00 ; 0 ; 0 ; 0.18 ; 0.000 ; 0.000 ; 
154955 ; 7488820.740 ; -0.0999 ; 0.2619 ; 0.00 ; 0.00 ; 0 ; 0 ; 0.16 ; 0.000 ; 0.000 ; 
154956 ; 7488842.550 ; -0.0989 ; 0.2508 ; 0.00 ; 0.00 ; 0 ; 0 ; 0.19 ; 0.000 ; 0.000 ; 
154957 ; 7488886.171 ; -0.0989 ; 0.2508 ; 0.00 ; 0.00 ; 0 ; 0 ; 0.17 ; 0.000 ; 0.000 ; 
154958 ; 7488914.693 ; -0.0872 ; 0.2810 ; 0.00 ; 0.00 ; 0 ; 0 ; 0.14 ; 0.000 ; 0.000 ; 
154959 ; 7488954.958 ; -0.0857 ; 0.2808 ; 0.00 ; 0.00 ; 0 ; 0 ; 0.20 ; 0.000 ; 0.000 ; 
154960 ; 7488983.479 ; -0.0857 ; 0.2808 ; 24.08 ; 0.00 ; 5324 ; 0 ; -0.14 ; 0.000 ; 0.000 ; 
154961 ; 7489031.294 ; -0.0857 ; 0.2808 ; 14.10 ; 0.00 ; 2864 ; 0 ; 0.17 ; 0.000 ; 0.000 ; 
154962 ; 7489079.109 ; -0.0857 ; 0.2808 ; 14.04 ; 0.00 ; 3009 ; 0 ; 0.25 ; 0.000 ; 0.000 ; 
154963 ; 7489131.957 ; 0.1354 ; 0.3305 ; 11.51 ; 0.98 ; 2616 ; 966 ; 0.72 ; 1.000 ; 0.434 ; 
154964 ; 7489194.872 ; 0.1872 ; 0.3293 ; 29.91 ; 8.04 ; 6553 ; 1320 ; 0.45 ; 0.481 ; 0.429 ; 
154965 ; 7489256.109 ; 0.1872 ; 0.3293 ; 11.22 ; 10.39 ; 2928 ; 2412 ; 0.54 ; 0.628 ; 0.454 ; 
154966 ; 7489308.118 ; 0.5085 ; 0.4577 ; 11.18 ; 10.49 ; 3062 ; 2577 ; 0.64 ; 0.648 ; 0.622 ; 
154967 ; 7489369.355 ; 0.5759 ; 0.4518 ; 10.43 ; 13.29 ; 2967 ; 3397 ; 0.66 ; 0.627 ; 0.694 ; 
154968 ; 7489434.786 ; 0.5977 ; 0.4804 ; 11.86 ; 9.70 ; 3446 ; 2795 ; 0.71 ; 0.683 ; 0.739 ; 
154969 ; 7489492.668 ; 0.5794 ; 0.4886 ; 11.54 ; 14.77 ; 3475 ; 4775 ; 0.67 ; 0.651 ; 0.684 ; 
154970 ; 7489552.227 ; 0.5541 ; 0.4915 ; 10.46 ; 14.73 ; 3323 ; 5152 ; 0.63 ; 0.694 ; 0.570 ; 
154971 ; 7489615.980 ; 0.5111 ; 0.4673 ; 10.68 ; 14.30 ; 3182 ; 5152 ; 0.54 ; 0.685 ; 0.397 ; 
154972 ; 7489674.700 ; 0.5323 ; 0.3369 ; 11.01 ; 16.43 ; 3768 ; 5938 ; 0.67 ; 0.609 ; 0.740 ; 
154973 ; 7489733.421 ; 0.5119 ; 0.3643 ; 9.10 ; 15.76 ; 3146 ; 6214 ; 0.68 ; 0.659 ; 0.699 ; 
154974 ; 7489790.463 ; 0.5296 ; 0.3474 ; 10.52 ; 14.75 ; 3901 ; 5944 ; 0.69 ; 0.670 ; 0.702 ; 
154975 ; 7489855.055 ; 0.5495 ; 0.3740 ; 10.04 ; 9.82 ; 3882 ; 3912 ; 0.63 ; 0.492 ; 0.763 ; 
154976 ; 7489917.970 ; 0.5534 ; 0.3623 ; 10.34 ; 9.81 ; 4097 ; 3958 ; 0.61 ; 0.446 ; 0.777 ; 
154977 ; 7489975.013 ; 0.5212 ; 0.3832 ; 8.57 ; 9.14 ; 3529 ; 3982 ; 0.59 ; 0.428 ; 0.747 ; 
154978 ; 7490037.927 ; 0.4989 ; 0.3631 ; 9.25 ; 9.68 ; 3929 ; 4365 ; 0.57 ; 0.406 ; 0.739 ; 
154979 ; 7490100.842 ; 0.5192 ; 0.4178 ; 9.31 ; 9.68 ; 4073 ; 4462 ; 0.49 ; 0.425 ; 0.548 ; 
154980 ; 7490159.562 ; 0.5241 ; 0.4328 ; 9.17 ; 9.50 ; 4025 ; 4327 ; 0.46 ; 0.394 ; 0.523 ; 
154981 ; 7490223.315 ; 0.5132 ; 0.3558 ; 9.00 ; 9.53 ; 3915 ; 4178 ; 0.59 ; 0.619 ; 0.559 ; 
154982 ; 7490290.424 ; 0.5231 ; 0.3226 ; 9.78 ; 9.57 ; 4214 ; 3902 ; 0.70 ; 0.658 ; 0.749 ; 
154983 ; 7490352.500 ; 0.5348 ; 0.3204 ; 10.10 ; 9.20 ; 4372 ; 3618 ; 0.68 ; 0.658 ; 0.695 ; 
154984 ; 7490413.737 ; 0.5361 ; 0.3071 ; 10.32 ; 8.81 ; 4395 ; 3478 ; 0.62 ; 0.680 ; 0.554 ; 
154985 ; 7490477.490 ; 0.5276 ; 0.3113 ; 9.60 ; 8.92 ; 4026 ; 3507 ; 0.68 ; 0.676 ; 0.691 ; 
154986 ; 7490538.727 ; 0.5163 ; 0.3154 ; 9.47 ; 8.50 ; 3965 ; 3319 ; 0.65 ; 0.662 ; 0.637 ; 
154987 ; 7490598.286 ; 0.5183 ; 0.2998 ; 14.87 ; 8.30 ; 6279 ; 3275 ; 0.66 ; 0.661 ; 0.656 ; 
154988 ; 7490654.490 ; 0.5026 ; 0.3148 ; 9.32 ; 9.05 ; 3829 ; 3739 ; 0.63 ; 0.674 ; 0.579 ; 
154989 ; 7490716.566 ; 0.4919 ; 0.3306 ; 9.52 ; 9.30 ; 3911 ; 3809 ; 0.65 ; 0.689 ; 0.608 ; 
154990 ; 7490778.641 ; 0.5034 ; 0.3307 ; 10.58 ; 9.59 ; 4356 ; 3780 ; 0.62 ; 0.637 ; 0.610 ; 
154991 ; 7490840.717 ; 0.5123 ; 0.3301 ; 10.49 ; 9.63 ; 4299 ; 3827 ; 0.62 ; 0.679 ; 0.561 ; 
154992 ; 7490894.404 ; 0.5119 ; 0.3341 ; 10.64 ; 9.63 ; 4316 ; 3840 ; 0.66 ; 0.661 ; 0.659 ; 
154993 ; 7490952.285 ; 0.5106 ; 0.3389 ; 10.44 ; 9.82 ; 4311 ; 3963 ; 0.58 ; 0.555 ; 0.606 ; 
154994 ; 7490967.385 ; 0.5140 ; 0.3402 ; 10.94 ; 9.92 ; 4551 ; 4070 ; 0.62 ; 0.647 ; 0.602 ; 
154995 ; 7491032.816 ; 0.5280 ; 0.3291 ; 10.12 ; 9.89 ; 4231 ; 4022 ; 0.64 ; 0.680 ; 0.597 ; 
154996 ; 7491085.664 ; 0.5492 ; 0.3188 ; 11.28 ; 9.97 ; 4603 ; 3952 ; 0.62 ; 0.669 ; 0.581 ; 
154997 ; 7491149.418 ; 0.5546 ; 0.3110 ; 11.22 ; 13.52 ; 4482 ; 5331 ; 0.61 ; 0.617 ; 0.607 ; 
154998 ; 7491201.427 ; 0.5600 ; 0.3138 ; 11.23 ; 10.73 ; 4386 ; 4140 ; 0.58 ; 0.561 ; 0.592 ; 
154999 ; 7491259.308 ; 0.5616 ; 0.3203 ; 10.78 ; 9.65 ; 4132 ; 3647 ; 0.62 ; 0.578 ; 0.659 ; 
155000 ; 7491318.029 ; 0.5745 ; 0.3196 ; 11.35 ; 9.63 ; 4444 ; 3562 ; 0.65 ; 0.612 ; 0.686 ; 
155001 ; 7491385.138 ; 0.5707 ; 0.3236 ; 11.05 ; 9.56 ; 4411 ; 3581 ; 0.65 ; 0.619 ; 0.684 ; 
155002 ; 7491445.536 ; 0.5719 ; 0.3181 ; 10.99 ; 9.68 ; 4460 ; 3692 ; 0.65 ; 0.693 ; 0.610 ; 
155003 ; 7491506.772 ; 0.5698 ; 0.3151 ; 11.36 ; 9.99 ; 4705 ; 3867 ; 0.64 ; 0.667 ; 0.611 ; 
155004 ; 7491568.848 ; 0.5434 ; 0.3160 ; 10.90 ; 10.40 ; 4692 ; 4196 ; 0.62 ; 0.602 ; 0.631 ; 
155005 ; 7491634.279 ; 0.5427 ; 0.3165 ; 10.87 ; 10.09 ; 4707 ; 4053 ; 0.62 ; 0.617 ; 0.619 ; 
155006 ; 7491692.161 ; 0.5496 ; 0.3367 ; 10.70 ; 10.18 ; 4604 ; 4088 ; 0.56 ; 0.648 ; 0.470 ; 
155007 ; 7491750.881 ; 0.5590 ; 0.3530 ; 9.62 ; 10.04 ; 4167 ; 3910 ; 0.55 ; 0.598 ; 0.508 ; 
155008 ; 7491765.980 ; 0.5593 ; 0.3494 ; 9.87 ; 9.86 ; 4361 ; 3841 ; 0.54 ; 0.641 ; 0.446 ; 
155009 ; 7491829.734 ; 0.5533 ; 0.3485 ; 9.66 ; 9.56 ; 4258 ; 3836 ; 0.56 ; 0.635 ; 0.486 ; 
155010 ; 7491847.350 ; 0.5502 ; 0.3501 ; 9.67 ; 9.10 ; 4267 ; 3652 ; 0.56 ; 0.586 ; 0.534 ; 
155011 ; 7491907.748 ; 0.5480 ; 0.3451 ; 9.92 ; 8.81 ; 4343 ; 3549 ; 0.56 ; 0.596 ; 0.518 ; 
155012 ; 7491922.008 ; 0.5483 ; 0.3389 ; 9.74 ; 9.04 ; 4169 ; 3570 ; 0.53 ; 0.600 ; 0.452 ; 
155013 ; 7491985.762 ; 0.5489 ; 0.3323 ; 9.35 ; 9.06 ; 3931 ; 3515 ; 0.52 ; 0.623 ; 0.408 ; 
155014 ; 7492006.733 ; 0.5385 ; 0.3321 ; 10.02 ; 9.21 ; 4259 ; 3490 ; 0.60 ; 0.576 ; 0.626 ; 
155015 ; 7492070.487 ; 0.5321 ; 0.3315 ; 10.07 ; 9.38 ; 4261 ; 3470 ; 0.66 ; 0.668 ; 0.659 ; 
155016 ; 7492124.174 ; 0.5332 ; 0.3306 ; 10.33 ; 9.51 ; 4338 ; 3505 ; 0.68 ; 0.693 ; 0.670 ; 
155017 ; 7492178.700 ; 0.5218 ; 0.3142 ; 10.23 ; 9.02 ; 4210 ; 3299 ; 0.64 ; 0.629 ; 0.653 ; 
155018 ; 7492239.098 ; 0.5121 ; 0.3100 ; 10.40 ; 9.06 ; 4262 ; 3408 ; 0.70 ; 0.712 ; 0.683 ; 
155019 ; 7492304.529 ; 0.5203 ; 0.2887 ; 14.84 ; 8.52 ; 6232 ; 3185 ; 0.67 ; 0.654 ; 0.692 ; 
155020 ; 7492368.282 ; 0.5177 ; 0.2964 ; 10.14 ; 8.33 ; 4124 ; 3112 ; 0.68 ; 0.688 ; 0.680 ; 
155021 ; 7492427.842 ; 0.5249 ; 0.3041 ; 9.84 ; 8.38 ; 4010 ; 3059 ; 0.69 ; 0.696 ; 0.693 ; 
155022 ; 7492490.756 ; 0.5318 ; 0.3145 ; 9.71 ; 8.55 ; 3838 ; 3095 ; 0.68 ; 0.640 ; 0.711 ; 
155023 ; 7492583.031 ; 0.5613 ; 0.3069 ; 11.17 ; 9.63 ; 4595 ; 3468 ; 0.70 ; 0.684 ; 0.709 ; 
155024 ; 7492640.073 ; 0.5646 ; 0.3138 ; 11.44 ; 8.99 ; 4714 ; 3274 ; 0.70 ; 0.666 ; 0.740 ; 
155025 ; 7492703.827 ; 0.5600 ; 0.3176 ; 10.78 ; 9.55 ; 4457 ; 3500 ; 0.70 ; 0.675 ; 0.727 ; 
155026 ; 7492765.902 ; 0.5542 ; 0.3268 ; 10.63 ; 9.41 ; 4377 ; 3505 ; 0.71 ; 0.706 ; 0.705 ; 
155027 ; 7492831.334 ; 0.5403 ; 0.3234 ; 11.70 ; 8.69 ; 4826 ; 3213 ; 0.69 ; 0.685 ; 0.691 ; 
155028 ; 7492888.376 ; 0.5303 ; 0.3241 ; 11.30 ; 8.95 ; 4643 ; 3241 ; 0.53 ; 0.412 ; 0.650 ; 
155029 ; 7492940.385 ; 0.5262 ; 0.3255 ; 11.50 ; 8.97 ; 4746 ; 3290 ; 0.68 ; 0.703 ; 0.664 ; 
155030 ; 7492954.646 ; 0.5256 ; 0.3244 ; 11.80 ; 9.02 ; 4878 ; 3360 ; 0.66 ; 0.686 ; 0.626 ; 
